Id,BIRTHDATE,DEATHDATE,SSN,DRIVERS,PASSPORT,PREFIX,FIRST,MIDDLE,LAST,SUFFIX,MAIDEN,MARITAL,RACE,ETHNICITY,GENDER,BIRTHPLACE,ADDRESS,CITY,STATE,COUNTY,FIPS,ZIP,LAT,LON,HEALTHCARE_EXPENSES,HEALTHCARE_COVERAGE,INCOME
d8cd72d2-beb3-ba10-d93e-1d4d9beb4cca,2013-06-24,,999-67-5020,,,,Cedrick207,,Beer512,,,,white,nonhispanic,M,Boston  Massachusetts  US,743 Kuphal Mall Unit 99,Raynham,Massachusetts,Bristol County,,00000,41.89416129646372,-71.05850757153806,8312.00,0.00,79808
53e5d207-2ec8-773d-ee57-0a094ec653ab,1976-08-01,,999-59-9878,S99985156,X63916590X,Mrs.,Keeley419,Meg231,Stokes453,,Halvorson124,M,black,nonhispanic,F,Brockton  Massachusetts  US,884 Schmitt Quay,Boston,Massachusetts,Suffolk County,25025,02215,42.29841566172128,-71.06887594182611,7239.60,4351.60,23837
b0c14c69-6f88-5189-ef12-9f0ae99adb0b,2008-11-27,,999-29-4728,S99992460,,,Jed345,,Beahan375,,,,white,nonhispanic,M,Waltham  Massachusetts  US,1024 Schoen Trailer,Georgetown,Massachusetts,Essex County,,00000,42.71654168950773,-70.96813790080299,10641.16,0.00,882144
c6b356a2-c33e-1e29-5560-127b06ea3080,1983-03-21,,999-13-8830,S99932384,X12002563X,Mr.,Dorian295,Jonathon205,Tillman293,,,M,white,nonhispanic,M,Needham  Massachusetts  US,263 Johns Harbor Unit 26,Wareham,Massachusetts,Plymouth County,,00000,41.781056167017375,-70.69260658452609,13949.13,0.00,90786
2e195013-2c1f-ebc8-12ac-a6aa9f67951c,1950-04-21,,999-73-6947,S99987097,X71342334X,Mrs.,Loria303,Arletta663,Fritsch593,,Shields502,M,white,nonhispanic,F,Brookline  Massachusetts  US,150 Steuber Camp Apt 73,North Attleborough,Massachusetts,Bristol County,,00000,41.92562424105603,-71.35582080551576,13253.60,4490.76,26106
663d79d1-bf0a-cdac-ddd8-f46ff0c05b12,2001-01-29,,999-21-3905,S99940647,X54711194X,Mr.,Adam631,Rod343,Halvorson124,,,,white,nonhispanic,M,West Brookfield  Massachusetts  US,471 Dickens Byway,Boston,Massachusetts,Suffolk County,25025,02110,42.30756104851039,-71.1140212012412,11324.36,0.00,113960
9448d4a5-6385-dc04-e8a7-87c38324ec11,1975-03-07,,999-82-3878,S99954114,X75511557X,Ms.,Allen322,Providencia986,Abernathy524,,,S,white,nonhispanic,F,Lexington  Massachusetts  US,702 Howe Divide,Attleboro,Massachusetts,Bristol County,25005,02703,41.86994006081971,-71.31933583613807,4901.81,7671.16,18048
90aa38aa-9190-5e22-2393-07b8101e8ca3,1934-05-11,,999-18-2562,S99950103,X48735503X,Mrs.,Leon728,Manuela585,Greenfelder433,,Robel940,M,white,nonhispanic,F,Worcester  Massachusetts  US,232 Mosciski Highlands,Great Barrington,Massachusetts,Berkshire County,25003,01230,42.1264598872834,-73.34768464894874,8352.31,12194.24,13464
aaae4f68-bdc6-4092-0bbe-49400dafba69,1975-10-12,,999-36-9449,S99932937,X58189150X,Mrs.,Alissa315,Margarita164,Wilkinson796,,Dietrich576,M,white,nonhispanic,F,Warren  Massachusetts  US,925 Bins Ranch Unit 70,Framingham,Massachusetts,Middlesex County,25017,01702,42.31917030274312,-71.47836262230004,4750.00,7262.36,5176
621d8779-24d4-c288-3714-28636f834525,1977-05-31,,999-21-5199,S99923642,X22477174X,Mr.,Fabian647,Humberto482,Hessel84,,,S,native,nonhispanic,M,Worcester  Massachusetts  US,235 Stanton Way Suite 16,Lynn,Massachusetts,Essex County,25009,01906,42.43880406451523,-70.94116370488709,11454.40,0.00,54915
b7a8f1e1-96a7-d3aa-4210-ac9c40b3502a,2004-07-27,,999-30-8307,S99956755,X77206878X,Mr.,Isaac321,Ramiro608,Turner526,,,,white,nonhispanic,M,Cambridge  Massachusetts  US,139 Lesch Lane Apt 14,Waltham,Massachusetts,Middlesex County,25017,02472,42.35939951566244,-71.2790059210737,10915.56,0.00,55872
7bcf113e-2ddd-4cb4-c45b-f5bc808b3a4e,1978-05-14,,999-96-5694,S99982504,X34647129X,Mrs.,Demetrice140,Tama137,Bergnaum523,,Zemlak964,D,white,nonhispanic,F,Winthrop  Massachusetts  US,1035 Walker Fork,Ayer,Massachusetts,Middlesex County,25017,01432,42.54197353288642,-71.54069215485062,12283.56,0.00,36305
c7c825a4-39c8-d030-c37d-5409f5c960a1,1975-08-25,,999-16-9194,S99964101,X15757516X,Mr.,Lynn917,Don899,Walsh511,,,M,white,nonhispanic,M,Methuen  Massachusetts  US,336 Bradtke Common,Canton,Massachusetts,Norfolk County,,00000,42.13148587638215,-71.15428143221743,5732.45,10769.24,17826
1c9dca2c-e32b-4a97-bda9-f9133da41bf6,1974-05-24,,999-13-7750,S99997918,X63192541X,Ms.,Felicitas300,Edda876,Emmerich580,,,S,native,nonhispanic,F,Amherst  Massachusetts  US,176 Osinski Passage,Leominster,Massachusetts,Worcester County,25027,01453,42.608530411311094,-71.80454369058958,12077.94,0.00,41138
3e6a2ca9-70a2-c098-9a46-3feffd2c64df,2025-03-10,,999-69-1173,,,,Doreen575,Andria131,Dibbert990,,,,white,nonhispanic,F,Amherst  Massachusetts  US,709 Hettinger Street Unit 91,Cambridge,Massachusetts,Middlesex County,25017,02139,42.37667711953891,-71.1240303691688,272.80,0.00,173220
4ca06229-bb2f-b042-028b-8383a3a01bae,1970-08-18,,999-19-2882,S99957412,X43013639X,Mr.,Carter549,,Stokes453,,,M,white,nonhispanic,M,Westfield  Massachusetts  US,329 Kuhlman Underpass Unit 61,Boston,Massachusetts,Suffolk County,25025,02135,42.393356264548146,-71.09005950154007,13376.36,0.00,95665
a3db46f7-bc1c-50c3-0b07-113d6a1b3c40,1918-11-09,,999-37-9677,S99996694,X32564711X,Mr.,Reginald96,Felipe97,Hodkiewicz467,,,M,white,nonhispanic,M,Revere  Massachusetts  US,111 Carter Light Suite 31,Duxbury,Massachusetts,Plymouth County,25023,02332,42.01292474316046,-70.75024574875658,10315.25,17661.28,23028
3cbcfc6d-6b73-5785-d9c0-c79d45d1e387,1976-10-30,,999-87-7239,S99987369,X33474920X,Mrs.,Christi444,Lakiesha286,Cole117,,Von197,M,white,nonhispanic,F,Novosibirsk  Novosibirsk Oblast  RU,603 Nader Ferry Unit 10,Wareham,Massachusetts,Plymouth County,,00000,41.73052642400677,-70.68813812067388,12148.36,0.00,57171
bdd875ce-82f2-f87d-096e-95d50651884d,2010-03-04,,999-13-8495,,,,Salvador46,Jacob959,Weber641,,,,white,nonhispanic,M,Pittsfield  Massachusetts  US,444 Cummings Vista,Watertown,Massachusetts,Middlesex County,25017,02472,42.41729418532272,-71.15117229602636,5664.36,4295.20,31803
3dcb6913-39b3-8aff-5741-b4ca9afa5c0f,2020-11-29,,999-44-1461,,,,Huey641,Elwood28,Kilback373,,,,white,nonhispanic,M,Dartmouth  Massachusetts  US,654 Sipes Light,Weymouth,Massachusetts,Norfolk County,25021,02189,42.16238260554422,-70.95791418775596,5450.40,0.00,83366
dc2c2280-a58c-2ae7-0691-fab85fba18a6,2014-02-19,,999-39-5755,,,,Cecilia788,Josefina523,Sisneros410,,,,asian,hispanic,F,Guatemala City  Guatemala  GT,823 Kertzmann Center Suite 31,Lawrence,Massachusetts,Essex County,25009,01843,42.737346833255955,-71.2115009630706,1100.00,7212.00,24628
a85b0398-aaf6-2d97-befb-8ea3769fe2c1,1961-10-12,,999-36-8323,S99961325,X22792521X,Mrs.,Shenika151,,Rice937,,Padberg411,M,white,nonhispanic,F,Boston  Massachusetts  US,1035 Osinski Ville,Boston,Massachusetts,Suffolk County,25025,02203,42.32752493622033,-70.98519122580817,15559.56,0.00,69317
9ef2cb23-2680-9d8a-1831-7f213f40eae2,1988-05-05,,999-77-4480,S99952767,X68593551X,Mr.,Damion480,,Pouros728,,,D,other,nonhispanic,M,Amherst Center  Massachusetts  US,357 Kuhlman Plaza,Methuen,Massachusetts,Essex County,25009,01844,42.74862976686335,-71.21701257176866,10919.56,0.00,118648
17581742-c99f-427a-732b-0207cac1c31e,2021-04-25,,999-30-7989,,,,Gordon377,Chi716,Labadie908,,,,black,nonhispanic,M,Littleton  Massachusetts  US,1051 Willms Well Suite 46,Tisbury,Massachusetts,Dukes County,,00000,41.5217720201134,-70.6667320294813,400.00,4777.60,2475
16ff207b-7328-c0f8-f5b6-4059bd788087,1979-11-29,,999-41-6284,S99986529,X36955389X,Mrs.,Brett333,Nelida367,Kihn564,PhD,McCullough561,D,white,nonhispanic,F,Chelmsford  Massachusetts  US,853 Runolfsson Path,Beverly,Massachusetts,Essex County,25009,01915,42.53083148929533,-70.85823536926709,12010.76,0.00,504417
9af4630c-af2a-9e63-833d-738a1731bc54,2005-05-11,,999-10-1255,S99950332,,Ms.,Charles364,Lashanda692,Nader710,,,,white,nonhispanic,F,Salisbury  Massachusetts  US,1089 Kozey Boulevard,Wayland,Massachusetts,Middlesex County,,00000,42.326245074859465,-71.32011119704956,11051.56,0.00,448832
71b2b442-da68-574e-f083-c71c65cd6e14,1981-12-03,,999-86-5597,S99912631,X77110497X,Mr.,Gil594,Randall756,Stokes453,,,M,white,nonhispanic,M,Methuen  Massachusetts  US,397 Trantow Route,Wilmington,Massachusetts,Middlesex County,25017,01887,42.54315799637353,-71.14482781104824,11873.96,0.00,38868
38d76cfe-37da-7e67-b5f7-eb9cefc2f066,2010-01-04,,999-82-3541,,,,Dwight645,Rob341,Treutel973,,,,white,nonhispanic,M,Chicopee  Massachusetts  US,173 Considine Corner,Woburn,Massachusetts,Middlesex County,25017,01801,42.49403376886378,-71.1984836879639,8892.52,1339.84,163302
86761849-5d0e-af19-246f-278c805f5583,1992-01-15,,999-21-8264,S99999319,X47832169X,Mr.,Danial835,Lorenzo669,Kohler843,,,M,white,nonhispanic,M,Andover  Massachusetts  US,847 Pfeffer Run,Yarmouth Port,Massachusetts,Barnstable County,25001,02675,41.73060541054129,-70.25125811129237,11598.76,0.00,73625
e51a438c-f452-dfd0-8f95-6285d23715de,1958-09-27,,999-27-3995,S99925350,X80218696X,Mr.,Buster609,Warner493,Hammes673,,,M,black,nonhispanic,M,Salem  Massachusetts  US,1042 Windler Throughway,Hatfield,Massachusetts,Hampshire County,25015,01038,42.3601089874422,-72.63234667451822,16329.35,351.60,70049
70172b8c-2d8f-332f-782f-3016906b09fd,1946-05-19,,999-97-5504,S99957201,X9106484X,Mr.,Steven797,Jonathan639,Kessler503,,,W,asian,nonhispanic,M,Beijing  Beijing Municipality  CN,170 Purdy Trail,Lincoln,Massachusetts,Middlesex County,,00000,42.46487358712551,-71.27352077025395,21049.94,2668.19,194921
8fb1f060-e99e-afcf-040b-4aaaf7e3f94d,1955-09-15,,999-58-2380,S99936006,X50429897X,Mrs.,Daniella68,Hermina428,Kohler843,,Thompson596,M,white,nonhispanic,F,Northampton  Massachusetts  US,225 Miller Stravenue,Lynn,Massachusetts,Essex County,25009,01905,42.504396079247634,-71.01049113552136,6670.00,10390.36,12800
3e622778-e9ee-461f-1afc-8eceecf07b1e,1991-01-26,,999-48-9347,S99949366,X44224678X,Mrs.,Ying817,Faustina753,Mills423,,Thompson596,M,white,nonhispanic,F,Fall River  Massachusetts  US,240 Wuckert Tunnel Unit 82,Cambridge,Massachusetts,Middlesex County,25017,02142,42.34166214123078,-71.05876946210977,11326.76,0.00,110613
82177ac4-335c-b239-e49e-fd354b39b060,2019-05-04,,999-95-3258,,,,Carolyn322,Maryjo280,Veum823,,,,white,nonhispanic,F,Haverhill  Massachusetts  US,917 Zboncak Landing,Easton,Massachusetts,Bristol County,,00000,42.00136736711507,-71.12243980925687,4927.36,1339.84,67175
d7b50694-490d-260d-f121-d4c5d7316534,1953-07-09,,999-87-2299,S99946892,X18334144X,Mr.,Dwayne786,Arnulfo253,Paucek755,,,M,white,nonhispanic,M,Northampton  Massachusetts  US,972 Schuppe View,Mansfield,Massachusetts,Bristol County,,00000,42.03833594784419,-71.21521521927951,17205.75,2881.99,27649
0a1aa256-31d3-abc2-80ff-bdfd1ccc6393,1951-01-29,,999-56-1819,S99941621,X79158699X,Ms.,Aletha771,Antoinette709,Marvin195,,,S,white,nonhispanic,F,Tyngsborough  Massachusetts  US,465 Lockman Pathway Apt 91,Fall River,Massachusetts,Bristol County,25005,02747,41.70536925722993,-71.20673909474984,15466.16,2141.40,32604
d06de25a-f1b2-5b3e-c295-c999df3adbc6,1984-07-16,,999-26-2497,S99997340,X77377696X,Mr.,Colin861,Bart73,Mayer370,,,S,white,nonhispanic,M,Saugus  Massachusetts  US,251 Graham Knoll,Raynham,Massachusetts,Bristol County,,00000,41.96978361333587,-71.01841060669129,12009.95,0.00,169835
49f972af-f20c-c98d-d45c-257b03312d24,1974-11-14,,999-85-3351,S99992219,X89668415X,Mrs.,Maryland870,Ji399,Hilll811,,Rath779,M,white,nonhispanic,F,Holden  Massachusetts  US,790 Marks Spur,Milford,Massachusetts,Worcester County,25027,01757,42.18196741258776,-71.47715323785644,4882.56,7774.18,1343
3fd844d5-cc32-8fd4-3617-9ca11f4061ab,1960-06-26,,999-92-1002,S99918877,X23492151X,Mrs.,Clarissa466,,Bode78,,Hintz995,M,white,nonhispanic,F,Medford  Massachusetts  US,502 Gislason Mews,Randolph,Massachusetts,Norfolk County,25021,02368,42.130747235680076,-71.05545860407615,15983.80,0.00,55909
8baef39f-2427-52f4-9588-1267cbc6086a,1993-10-15,,999-11-1966,S99988039,X24468945X,Mr.,Alonso270,Dee580,Strosin214,,,M,white,nonhispanic,M,Natick  Massachusetts  US,588 Marvin Alley Suite 76,Lunenburg,Massachusetts,Worcester County,25027,01462,42.56669921459076,-71.74233748817258,11870.76,0.00,180040
4fc3a8a3-f4d8-2668-d727-24df7179b1be,1914-12-27,,999-75-4271,S99917867,X26146875X,Ms.,Delphine397,Machelle279,Hayes766,,,S,white,hispanic,F,Westport  Massachusetts  US,515 Ortiz Extension Apt 72,Boston,Massachusetts,Suffolk County,25025,02108,42.351581508891215,-71.07822385538535,20416.68,2250.68,112124
e031796c-3aa9-9354-619e-cb5d4982bed0,1958-12-04,,999-34-9649,S99995945,X21415520X,Mrs.,Verona337,,King743,,Mayert710,M,white,nonhispanic,F,Mashpee  Massachusetts  US,482 Thompson Spur,Franklin,Massachusetts,Norfolk County,25021,02038,42.039794720686835,-71.45688203880823,16455.31,351.60,82623
9e8f17af-9f97-ea37-fa2a-797dffc4fd6d,1967-05-01,,999-47-5356,S99968808,X32032723X,Mrs.,Luna60,Esperanza675,Runolfsson901,,Turcotte120,M,other,nonhispanic,F,Boston  Massachusetts  US,1031 Koch Grove Apt 27,Boston,Massachusetts,Suffolk County,25025,02136,42.33407086562536,-71.04527537186127,5600.00,8458.76,6752
213a75d8-68ff-26b8-95e9-97d7ec417adb,1968-02-22,,999-74-3531,S99982914,X34075142X,Mr.,Tracey100,Clay913,Dare640,,,S,white,nonhispanic,M,Yarmouth  Massachusetts  US,565 DuBuque Gateway,Grafton,Massachusetts,Worcester County,,00000,42.1717550252297,-71.67344957448161,14005.29,0.00,99370
c852dd21-2f49-0586-0a12-e07ba32b9052,1981-09-09,,999-79-3746,S99990466,X51705970X,Mr.,Lowell343,Zachery872,Roberts511,,,M,white,nonhispanic,M,Boston  Massachusetts  US,773 Cummings Throughway,Boston,Massachusetts,Suffolk County,25025,02110,42.36892144860596,-71.06020798887491,11316.80,0.00,50747
0b089d72-9240-f26d-51c4-5b8532cfb520,1985-03-18,,999-92-1008,S99957055,X49834871X,Mrs.,Alia555,Marjory382,Towne435,,Boyer713,M,white,hispanic,F,Winthrop  Massachusetts  US,436 Langosh Fort Apt 21,Andover,Massachusetts,Essex County,25009,01810,42.656664650350486,-71.18096215514319,11465.16,0.00,968050
56e6b84f-e14c-8036-4609-2866ce047c6c,1954-01-25,,999-67-4839,S99947555,X18265955X,Mr.,Freddy176,Bradford382,Carroll471,,,M,asian,nonhispanic,M,Oakham  Massachusetts  US,324 Cartwright Vista,Revere,Massachusetts,Suffolk County,25025,02151,42.40604442321297,-70.98009038996736,17444.56,2485.89,27180
7ea1b9f7-f912-a047-c19c-edd054550237,2025-01-15,,999-59-7302,,,,Albert312,Daniel959,Shields502,,,,white,nonhispanic,M,Chelmsford  Massachusetts  US,109 Monahan Way,Beverly,Massachusetts,Essex County,25009,01915,42.562983418904835,-70.84575931802092,545.60,0.00,163404
3c1f923d-bfad-865e-b937-791d6e69eb83,1978-01-20,,999-65-2458,S99951945,X36664752X,Mr.,Bo157,Keven605,Bailey598,,,S,white,nonhispanic,M,Waltham  Massachusetts  US,306 Smith Vista Suite 36,Dracut,Massachusetts,Middlesex County,,00000,42.668587553918115,-71.34062658675418,11590.40,0.00,86470
052e3fcc-96f5-5140-3f2b-ee88593ebe25,1965-10-10,,999-37-3532,S99993465,X15351687X,Mrs.,Keely496,Allyn942,Goyette777,,Rippin620,M,white,nonhispanic,F,Quincy  Massachusetts  US,965 Erdman Branch Unit 43,Cordaville,Massachusetts,Worcester County,,00000,42.29770424783771,-71.52442992659637,16474.57,50.21,194354
14468de2-9bf8-979e-ad69-dd158e2bb317,2005-02-24,,999-41-7921,S99961408,X65683930X,Mr.,Ernesto186,,Miranda712,,,,white,hispanic,M,Tegucigalpa  Francisco Morazán  HN,183 Lang Rue,Chicopee,Massachusetts,Hampden County,25013,01022,42.21575496922208,-72.51638668787847,6993.20,3501.20,33901
b5145f6b-6a7f-e09f-03e2-7c11cdce43fb,1965-01-05,,999-26-6315,S99931876,X22504437X,Mrs.,Lawrence741,Davida245,Thompson596,,Wilkinson796,M,white,nonhispanic,F,Shelburne  Massachusetts  US,679 Grimes Terrace Apt 25,Shrewsbury,Massachusetts,Worcester County,,00000,42.32857254318596,-71.71166917831152,14886.02,0.00,110596
b42a5229-a498-e34c-63bf-93d5e8986a63,2022-11-13,,999-33-6062,,,,Wilma646,Venetta859,Cremin516,,,,white,nonhispanic,F,Boston  Massachusetts  US,678 Bergstrom Highlands,Amherst,Massachusetts,Hampshire County,,00000,42.31401061097113,-72.5111746664455,3155.36,1339.84,38815
919c5177-2c32-d9cc-0634-d3a066c1d239,1999-01-18,,999-56-5581,S99926298,X7371042X,Mr.,Micheal721,Gary33,Tillman293,,,,white,nonhispanic,M,Nantucket  Massachusetts  US,384 Quitzon Trail,Marlborough,Massachusetts,Middlesex County,25017,01752,42.35269449015808,-71.52119916813638,11597.16,0.00,52143
d5bd75c7-0eb1-1058-ac93-abb679dc3610,1990-03-09,,999-49-1218,S99923857,X13527952X,Mr.,Ronald408,Sam879,Braun514,,,W,white,nonhispanic,M,Windsor  Massachusetts  US,900 Wiza Corner Suite 19,Holbrook,Massachusetts,Norfolk County,25021,02343,42.093780513360855,-70.98783584691135,3800.00,7391.56,1033
e069e7af-4331-2eb8-4015-1aea908a2593,1966-04-24,,999-48-7613,S99926688,X85289964X,Mrs.,Sharron285,Michal596,Cronin387,,Hamill307,M,white,hispanic,F,Arlington  Massachusetts  US,911 Zieme Junction,Marshfield Hills,Massachusetts,Plymouth County,25023,02051,42.18083386690248,-70.69723603025548,14195.56,0.00,153502
91b84f56-28bf-c182-830d-afd3a0d46af5,2023-11-19,,999-50-3962,,,,Trevor374,Spencer878,White193,,,,white,nonhispanic,M,Boston  Massachusetts  US,528 Grant Annex,Fall River,Massachusetts,Bristol County,25005,02790,41.718425932159704,-71.10843130834976,200.00,3749.60,4796
ea972b72-0b12-3a31-ae05-6aa516ebea6c,2020-11-15,,999-63-1098,,,,Caprice565,Elfriede680,Schuster709,,,,white,nonhispanic,F,Whitinsville  Massachusetts  US,287 Schuppe Street,New Bedford,Massachusetts,Bristol County,25005,02746,41.745774780717454,-70.93521767321762,400.00,5050.40,17171
bf06a1fd-ca1d-5572-3cfc-4cf1038c282f,1998-03-29,,999-95-3757,S99928401,X64362530X,Ms.,Jeannette562,Cheryl605,Daugherty69,,,,white,nonhispanic,F,Methuen  Massachusetts  US,551 Gulgowski Branch,Revere,Massachusetts,Suffolk County,25025,02151,42.42487674039639,-70.99408675750833,2900.00,8140.00,6934
fbe5166e-14a9-a077-75a8-ea81da423c73,1954-05-07,,999-17-5678,S99958916,X75011146X,Mrs.,Alita891,Kellie778,Bailey598,,Smith67,M,white,nonhispanic,F,Boston  Massachusetts  US,360 Crona Orchard,Lexington,Massachusetts,Middlesex County,25017,02420,42.39785675168841,-71.25004367453066,16273.16,1060.00,118888
58058ae3-7932-28a9-4341-b13ff71fa3c1,2012-04-04,,999-82-7925,,,,Chara19,Lesa839,Bartoletti50,,,,white,nonhispanic,F,Worcester  Massachusetts  US,309 Raynor Gate Suite 68,Middleton,Massachusetts,Essex County,,00000,42.605047462341545,-71.02203946929143,7938.12,1339.84,721510
ff276c7d-4ba6-acec-7c5f-8b66dd71aed0,2013-12-04,,999-69-8158,,,,Rocky100,Jacob959,Turner526,,,,white,nonhispanic,M,Wellesley  Massachusetts  US,1081 Glover Walk Apt 87,Framingham,Massachusetts,Middlesex County,25017,01702,42.27698035580029,-71.46231539772518,8312.00,0.00,157302
e6d89c4e-a122-1160-029e-d3ca7014b903,1945-07-26,,999-45-1657,S99957090,X35486402X,Mrs.,Dena356,Sandra485,Kling921,,Kunde533,D,black,nonhispanic,F,Dudley  Massachusetts  US,978 Braun Crossing,Boston,Massachusetts,Suffolk County,25025,02118,42.3029678298498,-71.01761092746928,17613.51,1538.28,173420
12937564-6bfd-ac3c-0137-ef471de7cf54,2006-03-29,,999-67-8403,S99953907,,Ms.,Delisa884,Mariella503,Rosenbaum794,,,,asian,nonhispanic,F,Milton  Massachusetts  US,437 Labadie Row,Billerica,Massachusetts,Middlesex County,,00000,42.53107117465535,-71.27051867188192,10778.76,0.00,496983
da52c1b9-6f29-c165-fdd0-81d751d43c7d,2012-03-10,,999-46-8567,,,,Johnson679,Morris740,Anderson154,,,,white,hispanic,M,Framingham  Massachusetts  US,387 Walsh Flat,Boston,Massachusetts,Suffolk County,25025,02136,42.290418931708345,-71.05232466925813,1300.00,7977.96,12049
e99bacdf-f8d4-636c-ef4a-1955052601ff,1970-11-13,,999-52-3090,S99951987,X7197937X,Ms.,Verlie371,Versie644,Rempel203,,,S,asian,nonhispanic,F,Arlington  Massachusetts  US,679 Nader Approach,Rockland,Massachusetts,Plymouth County,,00000,42.16233644770896,-70.95510647466479,13734.22,0.00,186495
9247d564-fee0-78c8-62d3-f74ed3ef3d0c,2005-10-20,,999-78-3362,S99967086,,Mr.,Young120,Kenton313,Farrell962,,,,white,nonhispanic,M,Yarmouth  Massachusetts  US,115 Walter Green,Marlborough,Massachusetts,Middlesex County,25017,01752,42.39924428617775,-71.54360482422648,11051.56,0.00,43207
cd524f98-bd66-f611-0ca6-dcc67e459522,2017-05-13,,999-21-2319,,,,Vesta905,Yvone889,Sauer652,,,,white,nonhispanic,F,Springfield  Massachusetts  US,261 Casper Rapid Apt 66,North Andover,Massachusetts,Essex County,,00000,42.68974862964419,-71.09774530813583,5472.96,1339.84,94090
d0fb8801-52cd-c2f2-efcf-660082982ab5,1982-03-06,,999-93-4740,S99965937,X3912839X,Mr.,Ira784,Brant303,Ortiz186,,,S,white,nonhispanic,M,Gardner  Massachusetts  US,253 Gleichner Park Apt 53,Norwell,Massachusetts,Plymouth County,,00000,42.146131732691664,-70.82724956430546,11316.80,0.00,812616
aac11020-bb3e-2379-9805-716f183e66e9,1958-03-11,,999-37-6895,S99939497,X38523947X,Ms.,Denyse846,Nikia872,Little434,,,S,white,nonhispanic,F,Barre  Massachusetts  US,526 McGlynn Stravenue,Haverhill,Massachusetts,Essex County,25009,01832,42.81777054361082,-71.00520463627261,6609.31,10049.51,10761
53e87312-d1c0-dd0c-57dd-0e444a63abdc,2002-03-11,,999-63-2577,S99915289,X54698115X,Ms.,Janiece99,Jayna69,Casper496,,,,white,nonhispanic,F,Lynn  Massachusetts  US,1047 Hahn Crossing,Bolton,Massachusetts,Worcester County,,00000,42.451233629522406,-71.62580292119615,10664.52,795.84,197164
ff530c75-71b6-e03b-4ee3-e690f51b7689,2009-01-05,,999-47-8338,S99955653,,,Juan Carlos348,Enrique929,Medina536,,,,white,hispanic,M,Bogota  Bogota  CO,776 Mosciski Drive Unit 76,Worcester,Massachusetts,Worcester County,25027,01605,42.224558359331496,-71.84432505437175,9486.60,1154.56,53979
7763c0a1-ea5f-40bd-13bf-260ee39bc3f8,1982-09-07,,999-96-4297,S99991620,X71232556X,Mrs.,Olivia294,Virginia437,Bonilla161,,Delarosa409,D,white,hispanic,F,Tegucigalpa  Francisco Morazán  HN,559 Brown Haven Unit 96,Boston,Massachusetts,Suffolk County,25025,02151,42.34215108330484,-71.06822230997484,11595.38,0.00,107436
509d15eb-01ec-8853-a40f-c9c516772a77,2019-11-15,,999-34-1736,,,,Fermin479,Damion480,Murray856,,,,white,nonhispanic,M,Cambridge  Massachusetts  US,323 Beatty Fork,Ludlow,Massachusetts,Hampden County,,00000,42.21497474645862,-72.44540841839854,6267.20,0.00,138593
5d1a4678-9820-2b45-8251-303fac0f957e,1992-11-23,,999-88-1228,S99991286,X44123308X,Mrs.,America446,Soraya693,Mohr916,,Turner526,M,white,nonhispanic,F,Pittsfield  Massachusetts  US,276 Schulist Boulevard Unit 22,Oak Bluffs,Massachusetts,Dukes County,,00000,41.47239421776003,-70.59714286757452,3550.00,7770.18,858
078555d6-051f-4707-dab5-090f0c971c37,2025-01-26,,999-18-8845,,,,Antwan357,Reggie481,Steuber698,,,,white,nonhispanic,M,Braintree  Massachusetts  US,601 Mertz Drive Suite 33,Andover,Massachusetts,Essex County,25009,01810,42.620917257111465,-71.18585418492121,545.60,0.00,65813
24a4211d-ec8a-5efe-f223-1242dc0818ca,1945-09-23,,999-97-9221,S99912616,X76447471X,Mr.,Dean966,Bud153,Thiel172,,,S,white,hispanic,M,Dracut  Massachusetts  US,120 Hoppe Rue,Chelsea,Massachusetts,Suffolk County,25025,02150,42.406333022838254,-71.04412417627447,7481.61,11892.81,13032
95f023d6-1d01-f1f6-eecb-ce877d7a4beb,1956-11-15,,999-62-6020,S99948417,X87612167X,Mrs.,Natisha940,,Wolff180,,Greenfelder433,D,white,nonhispanic,F,Amherst Center  Massachusetts  US,439 Zieme Skyway,Easton,Massachusetts,Bristol County,,00000,42.02532307090438,-71.0953670975742,16739.46,431.20,103960
3df2a450-1693-2b91-3acd-0e6b6b27ba96,2024-11-07,,999-37-9159,,,,Marguerita493,,McDermott739,,,,white,nonhispanic,F,Northbridge  Massachusetts  US,393 Eichmann Esplanade Suite 38,Winthrop,Massachusetts,Suffolk County,25025,02128,42.34872715577157,-70.92493518240991,1362.40,0.00,141974
6fbfc8ac-b068-917d-a3ec-b4372600b71a,1956-08-29,,999-46-2549,S99950010,X14950827X,Mrs.,Georgianna701,Saundra460,Rolfson709,,Bernier607,M,white,nonhispanic,F,Taunton  Massachusetts  US,300 Goyette Avenue,Reading,Massachusetts,Middlesex County,25017,01801,42.498725296737156,-71.09543702105276,16779.45,431.20,50444
7fd53f5c-5c84-ff56-dade-f6aedccfebdc,1996-11-16,,999-51-5199,S99974025,X22548654X,Mr.,Gabriel934,Cordell41,Gusikowski974,,,M,white,nonhispanic,M,Chicopee  Massachusetts  US,803 Spencer Heights Suite 58,Boston,Massachusetts,Suffolk County,25025,02127,42.30063940654202,-71.13184439052176,3300.00,8569.96,19324
